200	https://aws.amazon.com/ec2/nitro/nitro-enclaves/
200	https://aws.eu/european-sovereign-cloud/
200	https://brand.lenovo.com.cn/brand/ppn03261.html?brandType=&innerKey=&key=%E8%81%94%E6%83%B3&page=1&source=fromwww&type=brand&years=
200	https://developers.openai.com/api/docs/pricing
200	https://docs.cloud.google.com/compute/docs/about-confidential-vm
200	https://docs.langchain.com/oss/python/langchain/agents
200	https://docs.nvidia.com/deeplearning/frameworks/vllm-release-notes/overview.html
200	https://docs.nvidia.com/dgx/dgx-spark/hardware.html
200	https://docs.nvidia.com/nim/large-language-models/latest/deployment/air-gap-deployment.html
403	https://docs.redhat.com/en/documentation/red_hat_openshift_ai_self-managed/3.4/html/installing_and_uninstalling_openshift_ai_self-managed_in_a_disconnected_environment/deploying-openshift-ai-in-a-disconnected-environment_install
200	https://epoch.ai/data/ai-models
200	https://github.com/deepseek-ai/DeepSeek-R1
200	https://hai.stanford.edu/ai-index/2026-ai-index-report/technical-performance
200	https://learn.microsoft.com/en-us/azure/confidential-computing/overview
404	https://learn.microsoft.com/en-us/industry/sovereign-cloud/sovereign-public-cloud/overview-sovereign-public-cloud
200	https://machinelearning.apple.com/research/introducing-apple-foundation-models
000	https://marketplace.nvidia.com/en-us/enterprise/personal-ai-supercomputers/dgx-spark/
200	https://openai.github.io/openai-agents-python/agents/
200	https://qwenlm.github.io/blog/qwen3/
200	https://security.apple.com/com/blog/private-cloud-compute/
200	https://security.apple.com/documentation/private-cloud-compute
200	https://vllm.ai/
200	https://www.c114.com.cn/news/117/a1300068.html
200	https://www.cac.gov.cn/2022-07/07/c_1658811536396503.htm
200	https://www.cac.gov.cn/2024-03/22/c_1712776612187994.htm
200	https://www.caict.ac.cn/kxyj/qwfb/ztbg/202510/P020251031405764520571.pdf
200	https://www.ccgp.gov.cn/cggg/zygg/zbgg/202504/t20250411_24429839.htm
200	https://www.ccgp.gov.cn/cggg/zygg/zbgg/202603/t20260306_26237417.htm
000	https://www.hpe.com/us/en/solutions/artificial-intelligence/nvidia-collaboration.html
200	https://www.nvidia.com/en-us/ai-data-science/products/nim-microservices/
200	https://www.nvidia.com/en-us/products/workstations/dgx-spark/
